subset	fraction_pct	left	right	metric	difference_left_minus_right	ci95_low	ci95_high	unit	bootstrap_draws	resampling	ci_status	finite_bootstrap_draws
Chen52	10	Transfer-All	LeDock	pose_density_lt2_pct	-13.012820512820513	-22.179487179487175	-4.679487179487179	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	LeDock	coverage_k10_lt2_pct	2.564102564102562	-12.82051282051281	17.307692307692307	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	LeDock	median_best_rmsd_A	-0.15855313006567595	-0.6443645234163207	0.383743027949897	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	PLANTS	pose_density_lt2_pct	2.948717948717949	-1.4743589743589745	7.564102564102564	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	PLANTS	coverage_k10_lt2_pct	4.487179487179482	-8.974358974358978	17.94871794871795	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	PLANTS	median_best_rmsd_A	-1.1294567383990088	-1.8966924573584665	0.23288513655812493	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	-1.0897435897435912	-7.307692307692307	4.807692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	9.615384615384606	-3.8461538461538467	22.451923076922853	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.0692164267323427	-1.6922910195614582	-0.240777132801128	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	Vina	pose_density_lt2_pct	-3.7820512820512824	-7.307692307692308	-0.9615384615384608	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	-20.51282051282051	-33.97435897435898	-7.051282051282055	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	Vina	median_best_rmsd_A	-0.08359653380475729	-1.0735711552409406	0.9165183156875654	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	rDock	pose_density_lt2_pct	-18.205128205128208	-27.5	-9.935897435897436	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	-20.51282051282051	-34.61538461538462	-7.051282051282051	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	rDock	median_best_rmsd_A	0.3736952545285752	-0.223307171821436	1.003056969642258	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-22.435897435897438	-32.37179487179487	-13.525641025641026	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-26.282051282051277	-41.02564102564102	-12.17948717948718	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.9836476645285757	0.40671036559509266	1.4334649288940573	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	-6.4743589743589745	-10.256410256410257	-3.141025641025641	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	-24.358974358974358	-37.82051282051282	-12.179487179487177	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	PLANTS	median_best_rmsd_A	0.01274405619524277	-0.7847940505946143	1.1856367145591626	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-10.512820512820515	-17.307692307692307	-4.615384615384616	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	-19.230769230769234	-32.06730769230769	-7.051282051282051	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	0.07298436786190887	-0.6341851082577251	0.7766937483840263	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Vina	pose_density_lt2_pct	7.307692307692306	3.5897435897435885	11.474358974358974	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Vina	coverage_k10_lt2_pct	16.666666666666664	1.923076923076927	31.410256410256405	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Vina	median_best_rmsd_A	-1.3500924246117656	-2.3528374698667593	-0.21397624632717852	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	rDock	pose_density_lt2_pct	-7.1153846153846185	-14.743589743589743	-0.5112179487179703	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	rDock	coverage_k10_lt2_pct	16.666666666666664	1.923076923076934	31.410256410256405	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	rDock	median_best_rmsd_A	-0.8928006362784331	-1.3511892161882548	-0.1908298801426717	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	LeDock	pose_density_lt2_pct	-11.346153846153848	-20.193910256410255	-3.3974358974358996	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	LeDock	coverage_k10_lt2_pct	10.897435897435898	-3.8621794871794797	26.282051282051277	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	LeDock	median_best_rmsd_A	-0.28284822627843265	-0.8170704257293725	0.23973806659749872	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	PLANTS	pose_density_lt2_pct	4.615384615384613	0.4487179487179489	8.910256410256412	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	PLANTS	coverage_k10_lt2_pct	12.820512820512818	-0.6410256410256423	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	PLANTS	median_best_rmsd_A	-1.2537518346117655	-2.07934768340999	0.05696880682531857	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	0.5769230769230731	-6.025641025641022	6.858974358974357	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	17.948717948717942	3.8461538461538467	31.41025641025642	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.1935115229450994	-1.82657448169496	-0.4024052933030597	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	Vina	pose_density_lt2_pct	-1.217948717948718	-4.999999999999999	2.179487179487179	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	-11.538461538461537	-25.000000000000004	1.9230769230769234	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	Vina	median_best_rmsd_A	-0.6854969734752263	-1.6574570807749232	0.38298251172314596	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	rDock	pose_density_lt2_pct	-15.641025641025642	-24.615384615384617	-7.56250000000002	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	-11.538461538461537	-25.0	1.2820512820512848	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.2282051851418938	-0.7090197741330357	0.4512039897229519	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-19.871794871794872	-29.871794871794872	-10.76923076923077	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-17.307692307692303	-32.051282051282044	-3.2051282051282044	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.38174722485810664	-0.13621435184644173	0.8482623372397831	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	-3.9102564102564106	-7.82051282051282	-0.1923076923076925	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	-15.384615384615383	-27.564102564102566	-3.8461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.5891563834752263	-1.3893968468139353	0.6863916054894392	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-7.948717948717951	-14.488782051282053	-2.3717948717948714	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	-10.256410256410259	-22.435897435897438	1.2820512820512846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.5289160718085602	-1.1690704588820715	0.23660507848892603	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Vina	pose_density_lt2_pct	9.807692307692303	5.705128205128205	14.358974358974358	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Vina	coverage_k10_lt2_pct	20.51282051282051	8.333333333333329	33.33333333333333	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Vina	median_best_rmsd_A	-1.4762217604641623	-2.4387837524800697	-0.3863629754602409	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	rDock	pose_density_lt2_pct	-4.61538461538462	-12.756410256410254	2.6923076923076916	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	rDock	coverage_k10_lt2_pct	20.51282051282051	7.051282051282051	34.61538461538461	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	rDock	median_best_rmsd_A	-1.0189299721308298	-1.4980078510521315	-0.30825606732061794	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	LeDock	pose_density_lt2_pct	-8.84615384615385	-17.564102564102562	-0.8974358974359012	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	LeDock	coverage_k10_lt2_pct	14.743589743589745	1.9230769230769198	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	LeDock	median_best_rmsd_A	-0.40897756213082936	-0.9308866536094165	0.1011869314578366	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	PLANTS	pose_density_lt2_pct	7.115384615384611	2.8846153846153832	11.73076923076923	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	PLANTS	coverage_k10_lt2_pct	16.666666666666664	4.487179487179489	29.487179487179482	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	PLANTS	median_best_rmsd_A	-1.3798811704641623	-2.174104788539191	-0.08169227610620626	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	3.0769230769230713	-3.397435897435898	9.360576923076902	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	21.79487179487179	9.615384615384606	34.61538461538461	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.3196408587974962	-1.9223849220325526	-0.5428168419224477	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	Vina	pose_density_lt2_pct	2.500000000000001	-1.4102564102564106	6.282051282051282	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	3.2051282051282115	-9.61538461538462	16.025641025641033	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	Vina	median_best_rmsd_A	-1.022699720904686	-2.020136495538179	0.09281994694602845	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	rDock	pose_density_lt2_pct	-11.923076923076923	-20.897435897435898	-3.6538461538461533	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	3.2051282051282115	-10.256410256410259	16.02564102564103	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.5654079325713535	-1.0658821345996332	0.1765719587414001	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-16.153846153846153	-26.153846153846153	-7.051282051282055	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-2.564102564102555	-16.66666666666666	10.897435897435898	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.04454447742864698	-0.484599505250229	0.5895868133912981	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	-0.19230769230769162	-4.166666666666666	3.653846153846155	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	-0.6410256410256352	-12.179487179487175	10.256410256410259	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.9263591309046859	-1.7294918015526215	0.36739107224711665	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-4.230769230769232	-11.282051282051283	1.9871794871794881	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	4.487179487179489	-8.333333333333336	16.666666666666668	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.8661188192380198	-1.5118929400108638	-0.04741389467676912	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Vina	pose_density_lt2_pct	11.923076923076923	6.602564102564104	18.076923076923077	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Vina	coverage_k10_lt2_pct	30.12820512820514	16.66666666666667	44.230769230769226	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Vina	median_best_rmsd_A	-1.6713420215043753	-2.678111834450074	-0.5184830829400546	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	rDock	pose_density_lt2_pct	-2.5	-11.282051282051281	5.6410256410256405	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	rDock	coverage_k10_lt2_pct	30.12820512820514	16.025641025641022	44.87179487179486	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	rDock	median_best_rmsd_A	-1.2140502331710428	-1.6858413630133269	-0.47090064275373766	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	LeDock	pose_density_lt2_pct	-6.73076923076923	-16.47435897435897	2.5	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	LeDock	coverage_k10_lt2_pct	24.358974358974372	10.897435897435898	38.46153846153845	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	LeDock	median_best_rmsd_A	-0.6040978231710423	-1.1150860656530361	-0.09144262445443153	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	PLANTS	pose_density_lt2_pct	9.230769230769232	3.8461538461538467	15.384615384615383	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	PLANTS	coverage_k10_lt2_pct	26.28205128205129	13.461538461538467	39.74358974358974	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	PLANTS	median_best_rmsd_A	-1.5750014315043752	-2.352175664650337	-0.2273335320616449	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	5.192307692307692	-2.179487179487179	12.692307692307693	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	31.410256410256416	18.5897435897436	44.23076923076923	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.5147611198377091	-2.154295386450888	-0.6742938190861512	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	Vina	pose_density_lt2_pct	6.025641025641025	1.8589743589743595	10.512820512820511	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	14.102564102564102	1.9230769230769198	26.2980769230767	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	Vina	median_best_rmsd_A	-1.3044072061068626	-2.2499296109794407	-0.18722073091219588	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	rDock	pose_density_lt2_pct	-8.3974358974359	-17.115384615384613	-0.5769230769230749	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	14.102564102564102	1.2820512820512846	26.923076923076923	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
